streaming_log,mos,content,encoding_profile,device
sensei_trace_65-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_65-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_66-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_66-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_67-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_67-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_68-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_68-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_69-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_69-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_7-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_7-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_70-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_70-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_71-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_71-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_72-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_72-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_73-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_73-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_74-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_74-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_75-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_75-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_76-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_76-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_77-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_77-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_78-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_78-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_79-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_79-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_8-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_8-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
sensei_trace_9-original_videos_Sports_1080P_Sports_1080P-08e1sensei_trace_9-original_videos_Sports_1080P_Sports_1080P-08e1.csv,77.5,Sports,H264,720p
